item word word_untagged logFreq orthN length consistency AoA phonemeN
2194 grove grove 0.272029 6 5 0.642857 5 4
2195 groves grove 0.244949 4 6 0.444444 9 5
2196 grow grow 1 7 4 0.62963 2 3
2197 growl growl 0.223607 2 5 0.909091 14 4
2198 growled growl 0.331662 1 7 1 12 5
2199 growls growl 0.148324 1 6 0.875 14 5
2200 grows grow 0.813634 5 5 0.684211 3 4
2201 growth growth 0.802496 0 6 1 5 4
2202 growths growth 0.109545 0 7 1 12 5
2203 grub grub 0.161245 2 4 1 14 4
2204 grubs grub 0.173205 1 5 1 12 5
2205 grudge grudge 0.118322 1 6 1 14 4
2206 gruff gruff 0.126491 0 5 1 14 4
2207 grunt grunt 0.134164 3 5 1 14 5
2208 grunts grunt 0.161245 2 6 1 14 6
2209 guard guard 0.562139 0 5 1 4 4
2210 guards guard 0.360555 0 6 1 5 5
2211 guess guess 1 1 5 1 2 3
2212 guessed guess 0.331662 0 7 1 5 4
2213 guest guest 0.43359 2 5 1 5 4
2214 guests guest 0.56921 1 6 1 5 5
2215 guide guide 0.833067 3 5 1 4 3
2216 guides guide 0.376829 2 6 1 6 4
2217 guild guild 0.109545 3 5 1 10 4
2218 guilds guild 0.1 3 6 1 12 5
2219 guile guile 0.1 4 5 1 14 3
2220 guiles guile 0.05 3 6 1 14 4
2221 guilt guilt 0.154919 4 5 1 9 4
2222 guilts guilt 0.05 2 6 1 14 5
2223 guise guise 0.063246 2 5 0.333333 14 3
2224 gulch gulch 0.05 1 5 1 14 4
2225 gulf gulf 0.173205 3 4 1 5 4
2226 gulfs gulf 0.1 2 5 1 14 5
2227 gull gull 0.223607 13 4 0.727273 11 3
2228 gulp gulp 0.154919 3 4 1 14 4
2229 gulps gulp 0.109545 2 5 1 14 5
2230 gum gum 0.368782 10 3 1 7 3
2231 gums gum 0.161245 10 4 1 9 4
2232 gun gun 0.918695 13 3 1 3 3
2233 gunk gunk 0.05 8 4 1 14 4
2234 gunks gunk 0.05 6 5 1 14 5
2235 guns gun 0.591608 13 4 1 5 4
2236 gush gush 0.134164 9 4 0.8125 14 3
2237 gushed gush 0.118322 2 6 0.857143 14 4
2238 gust gust 0.178885 9 4 1 14 4
2239 gusts gust 0.178885 6 5 1 14 5
2240 gut gut 0.089443 15 3 0.8125 13 3
2241 guts gut 0.141421 10 4 1 12 4
2242 guy guy 0.368782 5 3 1 4 2
2243 guys guy 0.389872 4 4 1 4 3
2244 gym gym 0.268328 3 3 1 5 3
2245 gyms gym 0.05 2 4 1 14 4
2246 gyp gyp 0.05 2 3 1 14 3
2247 hack hack 0.118322 15 4 1 14 3
2248 hacked hack 0.089443 3 6 1 12 4
2249 hacks hack 0.05 13 5 1 14 4
2250 haft haft 0.05 6 4 0.888889 14 4
2251 hafts haft 0.05 3 5 1 14 5
2252 hag hag 0.07746 18 3 1 14 3
2253 hags hag 0.05 17 4 1 14 4
2254 hail hail 0.3 14 4 1 10 3
2255 hailed hail 0.209762 3 6 1 11 4
2256 hails hail 0.063246 12 5 1 14 4
2257 hair hair 1 5 4 1 2 3
2258 hairs hair 0.374166 4 5 1 5 4
2259 hake hake 0.05 14 4 1 14 3
2260 hakes hake 0.05 12 5 1 14 4
2261 hall hall 0.746994 14 4 0.933333 2 3
2262 halls hall 0.306594 12 5 1 7 4
2263 halt halt 0.296648 6 4 1 6 4
2264 halts halt 0.134164 6 5 1 14 5
2265 halve halve 0.07746 4 5 1 14 4
2266 halved halve 0.063246 1 6 1 14 5
2267 halves half 0.371484 4 6 1 8 5
2268 ham ham 0.371484 16 3 1 9 3
2269 hams ham 0.178885 14 4 1 14 4
2270 hand hand 1 9 4 0.923077 2 4
2271 hands hand 1 7 5 0.9 2 5
2272 hang hang 0.563915 9 4 1 4 4
2273 hangs hang 0.34641 7 5 1 7 5
2274 hank hank 0.05 13 4 1 7 4
2275 hanks hank 0.05 10 5 1 14 5
2276 hap hap 0.05 18 3 0.958333 14 3
2277 haps hap 0.05 19 4 1 14 4
2278 hard hard 1 13 4 0.9 2 4
2279 hare hare 0.178885 20 4 0.9 9 3
2280 hares hare 0.148324 14 5 0.941176 12 4
2281 hark hark 0.173205 14 4 1 14 4
2282 harked hark 0.05 3 6 1 14 5
2283 harks hark 0.05 11 5 1 14 5
2284 harm harm 0.544059 8 4 0.714286 4 4
2285 harms harm 0.07746 5 5 1 14 5
2286 harp harp 0.272029 8 4 0.8 7 4
2287 harps harp 0.07746 6 5 1 14 5
2288 harsh harsh 0.349285 1 5 1 6 4
2289 hart hart 0.063246 16 4 0.857143 13 4
2290 harts hart 0.05 12 5 0.8 14 5
2291 hash hash 0.204939 12 4 0.84 14 3
2292 hasp hasp 0.05 5 4 0.857143 14 4
2293 hasps hasp 0.05 4 5 0.857143 14 5
2294 haste haste 0.268328 5 5 0.857143 8 4
2295 hastes haste 0.05 5 6 0.833333 14 5
2296 hat hat 1 22 3 0.888889 2 3
2297 hatch hatch 0.477493 9 5 0.833333 5 4
2298 hate hate 0.462601 15 4 1 4 3
2299 hates hate 0.178885 8 5 1 14 4
2300 hath have 0.376829 8 4 0.857143 10 3
2301 hats hat 0.527257 18 4 1 5 4
2302 haul haul 0.325576 4 4 1 7 3
2303 haunch haunch 0.05 2 6 1 14 4
2304 haunt haunt 0.1 5 5 1 12 4
2305 haunts haunt 0.154919 3 6 1 14 5
2306 have have 1 13 4 0.0588235 1 3
2307 haw haw 0.148324 17 3 1 14 2
2308 hawk hawk 0.309839 5 4 1 7 3
2309 hawks hawk 0.328634 3 5 1 7 4
2310 haws haw 0.05 13 4 1 14 3
2311 hay hay 0.584808 18 3 0.933333 4 2
2312 hays hay 0.063246 14 4 0.857143 14 3
2313 haze haze 0.236643 10 4 1 7 3
2314 he he 1 4 2 0.833333 1 2
2315 head head 1 12 4 0.571429 2 3
2316 heads head 0.846168 10 5 0.5 3 4
2317 heal heal 0.2 15 4 1 9 3
2318 healed heal 0.194936 1 6 1 10 4
2319 heals heal 0.07746 14 5 1 14 4
2320 health health 0.813634 2 6 1 5 4
2321 healths health 0.05 2 7 1 14 5
2322 heap heap 0.32249 9 4 1 7 3
2323 heaps heap 0.2 9 5 1 8 4
2324 hear hear 1 17 4 0.722222 2 3
2325 heard hear 1 4 5 0.5 2 4
2326 hears hear 0.36606 14 5 0.692308 7 4
2327 hearse hearse 0.063246 1 6 1 14 4
2328 heart heart 1 2 5 1 2 4
2329 hearth hearth 0.256905 3 6 0.333333 7 4
2330 hearths hearth 0.05 2 7 0.333333 14 5
2331 hearts heart 0.453872 1 6 1 5 5
2332 heat heat 1 13 4 0.842105 3 3
2333 heath heath 0.07746 2 5 0.6 12 3
2334 heaths heath 0.05 1 6 0.4 14 4
2335 heats heat 0.264575 11 5 0.875 9 4
2336 heave heave 0.2 3 5 1 12 3
2337 heaves heave 0.089443 3 6 1 14 4
2338 heck heck 0.134164 8 4 1 14 3
2339 hecks heck 0.05 8 5 1 14 4
2340 hedge hedge 0.232379 3 5 1 10 3
2341 heed heed 0.209762 12 4 1 10 3
2342 heeds heed 0.05 10 5 1 14 4
2343 heel heel 0.275681 7 4 1 7 3
2344 heels heel 0.466905 7 5 1 5 4
2345 heft heft 0.05 6 4 1 14 4
2346 height height 0.831865 1 6 0.75 5 3
2347 heights height 0.412311 1 7 0.75 6 4
2348 heir heir 0.189737 3 4 1 10 2
2349 heirs heir 0.161245 3 5 1 12 3
2350 held hold 1 11 4 1 2 4
2351 hell hell 0.340588 17 4 1 5 3
2352 hells hell 0.05 13 5 1 14 4
2353 helm helm 0.1 3 4 1 14 4
2354 helms helm 0.05 2 5 1 14 5
2355 help help 1 7 4 1 1 4
2356 helped help 1 0 6 1 2 5
2357 helps help 1 6 5 1 3 5
2358 helve helve 0.05 3 5 1 14 4
2359 hem hem 0.360555 9 3 1 11 3
2360 hemp hemp 0.189737 5 4 1 10 4
2361 hemps hemp 0.05 3 5 1 14 5
2362 hems hem 0.141421 7 4 1 14 4
2363 hen hen 0.392428 16 3 1 5 3
2364 hence hence 0.349285 1 5 1 8 4
2365 hens hen 0.316228 12 4 1 9 4
2366 her her 1 5 3 1 1 3
2367 herb herb 0.148324 4 4 1 14 3
2368 herbs herb 0.232379 2 5 1 7 4
2369 herd herd 0.579655 7 4 1 4 4
2370 herds herd 0.501996 3 5 1 5 5
2371 here here 1 7 4 0.428571 1 3
2372 hers hers 0.349285 6 4 1 5 4
2373 hew hew 0.07746 15 3 0.230769 14 2
2374 hewed hew 0.089443 2 5 0.6 14 3
2375 hews hew 0.05 10 4 0.285714 14 3
2376 hex hex 0.05 7 3 1 14 4
2377 hey hey 0.563915 9 3 0.875 2 2
2378 hick hick 0.05 14 4 1 14 3
2379 hicks hick 0.05 12 5 1 14 4
2380 hid hide 0.503984 13 3 1 4 3
2381 hide hide 0.694262 9 4 1 3 3
2382 hides hide 0.426615 7 5 1 6 4
2383 hie hie 0.05 12 3 1 14 2
2384 high high 1 2 4 1 2 2
2385 hike hike 0.272029 10 4 1 10 3
2386 hikes hike 0.089443 8 5 1 14 4
2387 hill hill 0.927362 14 4 1 2 3
2388 hills hill 0.905538 14 5 1 3 4
2389 hilt hilt 0.089443 11 4 1 14 4
2390 hilts hilt 0.05 8 5 1 14 5
2391 him him 1 12 3 1 1 3
2392 hind hind 0.451664 8 4 0.888889 5 4
2393 hinge hinge 0.194936 3 5 1 11 4
2394 hint hint 0.337639 8 4 0.923077 7 4
2395 hints hint 0.232379 7 5 0.9 11 5
2396 hip hip 0.256905 15 3 1 6 3
2397 hips hip 0.268328 14 4 1 7 4
2398 hire hire 0.272029 11 4 1 7 3
2399 hired hire 0.371484 3 5 1 5 4
2400 hires hire 0.07746 9 5 1 12 4
2401 hiss hiss 0.173205 5 4 1 12 3
2402 hissed hiss 0.161245 2 6 1 14 4
2403 hit hit 1 19 3 1 2 3
2404 hit hit 1 19 3 1 2 3
2405 hitch hitch 0.167332 6 5 1 12 4
2406 hitched hitch 0.252982 0 7 1 14 5
2407 hits hit 0.389872 12 4 0.952381 6 4
2408 hive hive 0.349285 10 4 0.846154 13 3
2409 hives hive 0.141421 9 5 0.916667 12 4
2410 ho ho 0.392428 8 2 0.75 12 2
2411 hoar hoar 0.05 6 4 1 14 3
2412 hoard hoard 0.089443 2 5 1 14 4
2413 hoarse hoarse 0.236643 2 6 1 14 4
2414 hoax hoax 0.1 2 4 1 14 4
2415 hob hob 0.05 18 3 1 14 3
2416 hobs hob 0.05 16 4 1 14 4
2417 hock hock 0.05 15 4 1 14 3
2418 hocked hock 0.05 5 6 1 14 4
2419 hocks hock 0.07746 13 5 1 14 4
2420 hod hod 0.05 15 3 1 14 3
2421 hods hod 0.05 12 4 1 14 4
2422 hoe hoe 0.256905 13 3 0.888889 10 2
2423 hoes hoe 0.089443 13 4 0.818182 14 3
2424 hog hog 0.256905 15 3 1 9 3
2425 hogs hog 0.360555 13 4 1 8 4
2426 hoist hoist 0.134164 3 5 1 14 4
2427 hoists hoist 0.05 1 6 1 14 5
2428 hold hold 1 10 4 1 2 4
2429 holds hold 0.675278 5 5 1 5 5
2430 hole hole 1 12 4 1 2 3
2431 holes hole 0.745654 9 5 1 4 4
2432 home home 1 9 4 0.75 1 3
2433 homes home 1 6 5 0.857143 3 4
2434 hone hone 0.05 13 4 0.888889 14 3
2435 honk honk 0.109545 7 4 0.666667 14 4
2436 hooch hooch 0.05 2 5 1 14 3
2437 hood hood 0.236643 10 4 0.363636 5 3
2438 hoods hood 0.148324 9 5 0.333333 14 4
2439 hoof hoof 0.178885 8 4 0.285714 11 3
2440 hook hook 0.473286 12 4 0.833333 5 3
2441 hooked hook 0.316228 3 6 1 7 4
2442 hooks hook 0.31305 9 5 0.888889 7 4
2443 hoop hoop 0.286356 7 4 1 12 3
2444 hoops hoop 0.126491 6 5 1 12 4
2445 hoot hoot 0.141421 13 4 0.833333 14 3
2446 hoots hoot 0.063246 9 5 0.888889 14 4
2447 hooves hoof 0.204939 0 6 0.5 14 4
2448 hop hop 0.387298 16 3 1 8 3
2449 hope hope 1 14 4 1 2 3
2450 hoped hope 0.634035 2 5 1 4 4
2451 hopes hope 0.473286 8 5 1 5 4
2452 hopped hop 0.368782 3 6 1 14 4
2453 hops hop 0.214476 24 4 1 14 4
2454 hops hop 0.214476 24 4 1 14 4
2455 hops hop 0.214476 24 4 1 14 4
2456 horde horde 0.148324 1 5 1 14 4
2457 hordes horde 0.141421 0 6 1 11 5
2458 horn horn 0.608276 3 4 1 4 4
2459 horns horn 0.562139 3 5 1 5 5
2460 horse horse 1 4 5 1 2 4
2461 hose hose 0.357771 10 4 0.583333 7 3
2462 host host 0.409878 6 4 0.571429 7 4
2463 hosts host 0.141421 3 5 0.6 9 5
2464 hot hot 1 20 3 1 2 3
2465 hound hound 0.296648 6 5 1 12 4
2466 hounds hound 0.282843 3 6 1 11 5
2467 hour hour 1 6 4 0.666667 2 2
2468 hours hour 1 4 5 0.625 2 3
2469 house house 1 6 5 0.888889 1 3
2470 how how 1 18 3 0.37037 1 2
2471 howl howl 0.252982 6 4 0.909091 12 3
2472 howls howl 0.141421 3 5 0.875 14 4
2473 hub hub 0.204939 13 3 1 10 3
2474 hubs hub 0.126491 12 4 1 14 4
2475 huck huck 0.05 15 4 0.9375 12 3
2476 hucks huck 0.05 14 5 1 14 4
2477 hue hue 0.2 10 3 0.222222 14 2
2478 hues hue 0.134164 9 4 0.875 12 3
2479 huff huff 0.1 7 4 1 14 3
2480 hug hug 0.189737 16 3 1 9 3
2481 huge huge 1 1 4 1 3 3
2482 hugged hug 0.289828 2 6 1 14 4
2483 hugs hug 0.089443 14 4 1 14 4
2484 huh huh 0.214476 5 3 1 14 2
2485 hulk hulk 0.1 6 4 1 14 4
2486 hulks hulk 0.05 6 5 1 14 5
2487 hull hull 0.264575 14 4 0.727273 7 3
2488 hulls hull 0.118322 8 5 0.6 12 4
2489 hum hum 0.360555 13 3 1 9 3
2490 hummed hum 0.178885 1 6 1 14 4
2491 hump hump 0.232379 9 4 1 11 4
2492 humped hump 0.089443 4 6 1 14 5
2493 humps hump 0.161245 8 5 1 14 5
2494 hums hum 0.1 12 4 1 14 4
2495 hunch hunch 0.109545 5 5 1 13 4
2496 hung hang 0.801249 8 4 1 3 4
2497 hunk hunk 0.089443 14 4 1 14 4
2498 hunks hunk 0.05 11 5 1 14 5
2499 hunt hunt 0.725259 10 4 1 3 4
2500 hunts hunt 0.223607 7 5 1 11 5
2501 hurl hurl 0.089443 7 4 1 14 4
2502 hurled hurl 0.248998 3 6 1 7 5
2503 hurls hurl 0.05 6 5 1 14 5
2504 hurt hurt 0.956033 8 4 1 2 4
2505 hurt hurt 0.956033 8 4 1 2 4
2506 hurts hurt 0.214476 3 5 1 12 5
2507 hush hush 0.340588 9 4 0.8125 12 3
2508 husk husk 0.089443 8 4 1 12 4
2509 husks husk 0.161245 7 5 1 14 5
2510 hut hut 0.414729 18 3 0.8125 5 3
2511 hutch hutch 0.089443 5 5 1 14 4
2512 huts hut 0.352136 12 4 1 6 4
2513 hymn hymn 0.328634 0 4 1 12 3
2514 hymns hymn 0.219089 0 5 1 12 4
2515 ice ice 1 2 3 1 2 2
2516 id id 0.05 4 2 1 13 2
2517 ides ides 0.05 2 4 1 14 3
2518 ids id 0.05 2 3 1 14 3
2519 if if 1 4 2 1 1 2
2520 ilk ilk 0.05 5 3 1 14 3
2521 ilks ilk 0.05 1 4 1 14 4
2522 ill ill 0.544059 3 3 1 5 2
2523 imp imp 0.07746 2 3 1 14 3
2524 imps imp 0.07746 1 4 1 14 4
2525 in in 1 5 2 1 1 2
2526 inch inch 1 1 4 1 4 3
2527 ink ink 0.521536 3 3 1 5 3
2528 inks ink 0.141421 2 4 1 14 4
2529 inn inn 0.397492 1 3 1 6 2
2530 inns inn 0.126491 1 4 1 12 3
2531 ire ire 0.063246 5 3 1 14 2
2532 ires ire 0.05 3 4 1 14 3
2533 irk irk 0.05 4 3 1 14 3
2534 isle isle 0.126491 0 4 1 14 2
2535 isles isle 0.109545 0 5 1 10 3
2536 it it 1 4 2 1 1 2
2537 itch itch 0.126491 2 4 1 14 3
2538 its its 1 1 3 0.952381 2 3
2539 jab jab 0.063246 13 3 1 14 3
2540 jabbed jab 0.126491 2 6 1 14 4
2541 jabs jab 0.063246 13 4 1 14 4
2542 jack jack 0.264575 9 4 1 2 3
2543 jacks jack 0.089443 7 5 1 14 4
2544 jade jade 0.204939 5 4 1 14 3
2545 jag jag 0.05 19 3 1 14 3
2546 jags jag 0.05 18 4 1 14 4
2547 jail jail 0.319374 11 4 1 5 3
2548 jails jail 0.089443 10 5 1 14 4
2549 jakes jakes 0.05 11 5 1 14 4
2550 jam jam 0.303315 13 3 1 8 3
2551 jamb jamb 0.063246 2 4 1 14 3
2552 jambs jamb 0.05 1 5 1 14 4
2553 jammed jam 0.286356 2 6 1 7 4
2554 jams jam 0.154919 13 4 1 11 4
2555 jape jape 0.05 6 4 1 14 3
2556 japes jape 0.05 6 5 1 14 4
2557 jar jar 0.773305 14 3 0.928571 4 3
2558 jars jar 0.4 13 4 0.916667 6 4
2559 jaunt jaunt 0.05 5 5 1 14 4
2560 jaunts jaunt 0.05 3 6 1 14 5
2561 jaw jaw 0.289828 16 3 1 5 2
2562 jaws jaw 0.501996 12 4 1 5 3
2563 jay jay 0.178885 18 3 0.933333 11 2
2564 jays jay 0.126491 15 4 0.857143 14 3
2565 jazz jazz 0.464758 0 4 1 11 3
2566 jean jean 0.05 5 4 1 5 3
2567 jeans jeans 0.219089 5 5 1 5 4
2568 jeep jeep 0.293258 7 4 1 12 3
2569 jeeps jeep 0.126491 6 5 1 14 4
2570 jeer jeer 0.063246 8 4 1 14 3
2571 jeered jeer 0.1 3 6 1 14 4
2572 jeers jeer 0.07746 6 5 1 14 4
2573 jell jell 0.05 9 4 1 14 3
2574 jerk jerk 0.219089 1 4 1 9 4
2575 jerked jerk 0.354965 0 6 1 5 5
2576 jerks jerk 0.126491 1 5 1 14 5
2577 jest jest 0.240832 10 4 1 12 4
2578 jests jest 0.063246 6 5 1 14 5
2579 jet jet 0.664831 15 3 1 5 3
2580 jets jet 0.260768 9 4 1 11 4
2581 jew jew 0.05 10 3 0.730769 11 2
2582 jews jew 0.05 8 4 0.642857 5 3
2583 jib jib 0.134164 8 3 1 14 3
2584 jibe jibe 0.05 3 4 1 14 3
2585 jibes jibe 0.063246 2 5 1 14 4
2586 jibs jib 0.063246 7 4 1 14 4
2587 jig jig 0.189737 11 3 1 14 3
2588 jigs jig 0.05 10 4 1 14 4
2589 jilt jilt 0.05 9 4 1 14 4
2590 jilts jilt 0.05 6 5 1 14 5
2591 jinks jinks 0.05 8 5 1 14 5
2592 jinx jinx 0.134164 1 4 1 14 5
2593 jive jive 0.05 7 4 0.846154 14 3
2594 jived jive 0.05 2 5 0.666667 14 4
2595 jives jive 0.05 8 5 0.916667 14 4
2596 job job 1 16 3 1 2 3
2597 jobs job 0.718331 15 4 1 3 4
2598 jock jock 0.05 10 4 1 14 3
2599 jocks jock 0.05 9 5 1 14 4
2600 jog jog 0.07746 13 3 1 14 3
2601 jogged jog 0.134164 0 6 1 14 4
2602 jogs jog 0.05 12 4 1 14 4
2603 join join 0.852056 2 4 1 3 3
2604 joined join 0.877496 0 6 1 4 4
2605 joins join 0.316228 3 5 1 8 4
2606 joint join 0.532916 3 5 1 6 4
2607 joints joint 0.392428 1 6 1 6 5
2608 joist joist 0.05 5 5 1 14 4
2609 joke joke 0.466905 5 4 1 5 3
2610 jokes joke 0.392428 4 5 1 7 4
2611 jolt jolt 0.126491 5 4 1 14 4
2612 jolts jolt 0.063246 4 5 1 14 5
2613 joss joss 0.05 9 4 0.909091 14 3
2614 jot jot 0.167332 14 3 1 12 3
2615 jots jot 0.05 11 4 1 14 4
2616 joust joust 0.05 1 5 1 14 4
2617 jousts joust 0.05 0 6 1 14 5
2618 jowl jowl 0.05 6 4 0.909091 14 3
2619 jowls jowl 0.063246 3 5 0.875 14 4
2620 joy joy 0.687023 8 3 1 4 2
2621 joys joy 0.214476 8 4 1 11 3
2622 judge judge 0.588218 3 5 1 4 3
2623 jug jug 0.309839 12 3 1 12 3
2624 jugs jug 0.089443 10 4 1 14 4
2625 juice juice 0.583095 0 5 1 4 3
2626 jump jump 0.843801 7 4 1 2 4
2627 jumped jump 0.975705 3 6 1 2 5
2628 jumps jump 0.404969 7 5 1 7 5
2629 june june 0.05 5 4 1 4 3
2630 junes june 0.05 5 5 1 14 4
2631 junk junk 0.293258 8 4 1 7 4
2632 junks junk 0.1 8 5 1 14 5
2633 just just 1 8 4 1 1 4
2634 jute jute 0.118322 4 4 0.714286 14 3
2635 jutes jute 0.05 2 5 1 14 4
2636 kail kail 0.05 11 4 1 14 3
2637 kale kale 0.07746 9 4 1 14 3
2638 kales kale 0.05 8 5 1 14 4
2639 keel keel 0.189737 6 4 1 11 3
2640 keels keel 0.05 5 5 1 14 4
2641 keen keen 0.340588 2 4 1 5 3
2642 keep keep 1 9 4 1 2 3
2643 keeps keep 0.758947 7 5 1 4 4
2644 keg keg 0.161245 6 3 1 14 3
2645 kegs keg 0.134164 5 4 1 14 4
2646 kelp kelp 0.173205 3 4 1 7 4
2647 kelps kelp 0.063246 3 5 1 14 5
2648 ken ken 0.07746 13 3 1 7 3
2649 kens ken 0.05 11 4 1 14 4
2650 kept keep 1 2 4 1 2 4
2651 ketch ketch 0.118322 3 5 1 14 4
2652 key key 1 5 3 0.125 4 2
2653 keys key 0.55857 2 4 0.333333 7 3
2654 kick kick 0.4219 12 4 1 5 3
2655 kicked kick 0.412311 4 6 1 5 4
2656 kicks kick 0.214476 10 5 1 11 4
2657 kid kid 0.428952 9 3 1 2 3
2658 kids kid 0.579655 6 4 1 2 4
2659 kike kike 0.05 7 4 1 14 3
2660 kill kill 0.807465 12 4 1 3 3
2661 killed kill 0.941276 2 6 1 3 4
2662 kills kill 0.272029 12 5 1 7 4
2663 kiln kiln 0.118322 2 4 1 14 4
2664 kilns kiln 0.063246 2 5 1 14 5
2665 kilt kilt 0.126491 10 4 1 14 4
2666 kilts kilt 0.05 7 5 1 14 5
2667 kind kind 1 8 4 0.888889 2 4
2668 kinds kind 1 7 5 0.857143 2 5
2669 king king 1 7 4 1 2 4
2670 kings king 0.511859 6 5 1 5 5
2671 kink kink 0.05 11 4 1 14 4
2672 kinks kink 0.1 11 5 1 14 5
2673 kip kip 0.05 10 3 1 14 3
2674 kips kip 0.05 11 4 1 14 4
2675 kirk kirk 0.07746 3 4 1 13 4
2676 kirks kirk 0.05 3 5 1 14 5
2677 kiss kiss 0.293258 6 4 1 5 3
2678 kissed kiss 0.360555 2 6 1 5 4
2679 kit kit 0.293258 12 3 1 5 3
2680 kite kite 0.409878 7 4 0.928571 11 3
2681 kites kite 0.194936 4 5 0.9 12 4
2682 kits kit 0.194936 12 4 0.952381 12 4
2683 klutz klutz 0.05 0 5 1 14 5
2684 knack knack 0.126491 2 5 1 14 3
2685 knacks knack 0.05 2 6 1 14 4
2686 knap knap 0.05 1 4 0.958333 14 3
2687 knave knave 0.063246 0 5 0.882353 14 3
2688 knaves knave 0.05 1 6 1 14 4
2689 knead knead 0.07746 0 5 0.428571 14 3
2690 kneads knead 0.05 0 6 0.5 14 4
2691 knee knee 0.431277 1 4 1 4 2
2692 kneel kneel 0.134164 2 5 1 14 3
2693 kneels kneel 0.1 1 6 1 14 4
2694 knees knee 0.652687 1 5 1 3 3
2695 knell knell 0.05 3 5 1 14 3
2696 knells knell 0.05 2 6 1 14 4
2697 knelt kneel 0.343511 1 5 1 7 4
2698 knew know 1 2 4 0.730769 2 2
2699 knife knife 0.797496 0 5 1 4 3
2700 knight knight 0.36606 0 6 1 6 3
2701 knights knight 0.374166 0 7 1 5 4
2702 knit knit 0.240832 5 4 1 10 3
2703 knit knit 0.240832 5 4 1 10 3
2704 knits knit 0.109545 1 5 0.952381 14 4
2705 knives knife 0.360555 1 6 0.916667 5 4
2706 knob knob 0.306594 3 4 1 8 3
2707 knobs knob 0.219089 3 5 1 10 4
2708 knock knock 0.412311 1 5 1 4 3
2709 knocked knock 0.527257 0 7 1 4 4
2710 knocks knock 0.154919 1 6 1 13 4
2711 knoll knoll 0.148324 1 5 0.7 12 3
2712 knolls knoll 0.063246 1 6 0.7 14 4
2713 knot knot 0.404969 5 4 1 8 3
2714 knots knot 0.34641 3 5 1 7 4
2715 knout knout 0.05 1 5 1 14 3
2716 know know 1 4 4 0.62963 1 2
2717 knows know 1 3 5 0.684211 2 3
2718 kraut kraut 0.05 0 5 0.5 14 4
2719 krauts kraut 0.05 0 6 1 14 5
2720 lab lab 0.178885 15 3 1 9 3
2721 labs lab 0.05 14 4 1 14 4
2722 lace lace 0.352136 14 4 1 7 3
2723 lack lack 0.621289 13 4 1 5 3
2724 lacks lack 0.219089 10 5 1 10 4
2725 lad lad 0.501996 19 3 0.842105 5 3
2726 lade lade 0.05 13 4 1 14 3
2727 lads lad 0.189737 14 4 0.916667 12 4
2728 lag lag 0.118322 22 3 1 12 3
2729 lagged lag 0.07746 5 6 1 13 4
2730 lags lag 0.05 20 4 1 14 4
2731 laid lay 0.859069 8 4 0.75 4 3
2732 lair lair 0.109545 4 4 1 14 3
2733 lairs lair 0.05 2 5 1 14 4
2734 lake lake 0.798749 16 4 1 2 3
2735 lakes lake 0.722496 10 5 1 4 4
2736 lam lam 0.05 16 3 1 14 3
2737 lamb lamb 0.43359 5 4 1 5 3
2738 lambs lamb 0.303315 3 5 1 8 4
2739 lame lame 0.236643 18 4 1 11 3
2740 lammed lam 0.05 2 6 1 14 4
2741 lamp lamp 0.598331 11 4 0.933333 4 4
2742 lamps lamp 0.34641 6 5 0.909091 5 5
2743 lams lam 0.05 17 4 1 14 4
2744 lance lance 0.189737 1 5 1 10 4
2745 land land 1 10 4 0.923077 2 4
2746 lands land 1 8 5 0.9 4 5
2747 lane lane 0.349285 18 4 1 5 3
2748 lanes lane 0.232379 10 5 1 10 4
2749 lap lap 0.45607 21 3 0.958333 5 3
2750 laps lap 0.161245 19 4 1 14 4
2751 lapse lapse 0.089443 0 5 1 14 4
2752 larch larch 0.05 4 5 1 14 4
2753 lard lard 0.1 11 4 0.9 12 4
2754 lards lard 0.05 8 5 0.875 14 5
2755 large large 1 2 5 1 2 4
2756 lark lark 0.232379 9 4 1 14 4
2757 larks lark 0.1 7 5 1 14 5
2758 lash lash 0.161245 13 4 0.84 11 3
2759 lashed lash 0.252982 3 6 0.769231 11 4
2760 lass lass 0.167332 16 4 1 14 3
2761 last last 1 15 4 1 2 4
2762 lat lat 0.063246 24 3 0.888889 14 3
2763 latch latch 0.154919 8 5 0.833333 10 4
2764 late late 1 18 4 1 2 3
2765 lath lath 0.05 7 4 0.857143 14 3
2766 lathe lathe 0.272029 3 5 1 14 3
2767 lathes lathe 0.05 1 6 1 14 4
2768 laths lath 0.05 5 5 0.5 14 4
2769 laud laud 0.063246 5 4 1 14 3
2770 laugh laugh 0.757628 0 5 1 2 3
2771 laughed laugh 1 0 7 1 2 4
2772 laughs laugh 0.272029 0 6 1 12 4
2773 launch launch 0.282843 2 6 1 7 4
2774 launched launch 0.368782 0 8 1 7 5
2775 lave lave 0.05 17 4 0.882353 14 3
2776 law law 0.943398 19 3 1 4 2
2777 lawn lawn 0.491935 5 4 1 4 3
2778 lawns lawn 0.272029 4 5 1 6 4
2779 laws law 0.861394 14 4 1 4 3
2780 lax lax 0.089443 13 3 1 14 4
2781 lay lay 1 21 3 0.933333 2 2
2782 lays lay 0.376829 16 4 0.857143 8 3
2783 laze laze 0.05 13 4 1 14 3
2784 lea lea 0.063246 12 3 0.857143 14 2
2785 leach leach 0.05 6 5 1 14 3
2786 lead lead 1 13 4 0.428571 3 3
